Hardware,Num of Hardware,Framework,Model,Input Length,Output Length,Image Size,Batch Size,Text Tokens,Image Tokens,Multimodal Tokens,Avg Latency,Multimodal Token Throughput,Multimodal Request Throughput
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,1024,1024,256,1,2048,65536,67584,0.46867697934309643,144201.663360395,2.1336657102331174
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,1024,1024,256,1,2048,65536,67584,0.8755804511408011,77187.65295861076,1.1420995051877776
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,256,256,256,1,512,65536,66048,0.6104841021200021,108189.54952412016,1.6380442939092805
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,2048,2048,256,1,4096,65536,69632,0.6873912392184138,101298.93432912216,1.4547755964085787
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,2048,2048,256,1,4096,65536,69632,0.8451467094322046,82390.42904962726,1.183226520129068
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,128,128,512,1,256,262144,262400,0.33447668235749006,784509.0968689584,2.9897450337993843
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,512,512,256,1,1024,65536,66560,0.6384635471428434,104250.27442499946,1.5662601325871313
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,128,128,512,1,256,262144,262400,0.8331909825404485,314933.79729090066,1.2002050201634935
Nvidia A100 GPU,1,vLLM,allenai/Molmo-7B-D-0924,128,128,128,1,256,16384,16640,1.7729757397125165,9385.351207737413,0.5640235100803733
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,256,256,512,1,512,262144,262656,0.34934812504798174,751846.0274086919,2.862474214975831
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,1024,1024,256,1,2048,65536,67584,0.445418539767464,151731.44798885792,2.2450794269184704
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,256,256,512,1,512,262144,262656,0.7096188180148602,370136.74571761384,1.4092072738395995
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,512,512,512,1,1024,262144,263168,0.5094496104866266,516573.1695203805,1.9629026687149673
Nvidia A100 GPU,1,vLLM,allenai/Molmo-7B-D-0924,256,256,128,1,512,16384,16896,3.113771513104439,5426.217026166651,0.3211539433100527
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,1024,1024,512,1,2048,262144,264192,0.5035028293107947,524708.0743550768,1.9860861583813165
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,512,512,512,1,1024,262144,263168,0.529880214172105,496655.64586361987,1.8872189850727286
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,2048,2048,256,1,4096,65536,69632,0.5881074465190371,118400.13319359663,1.7003695598804662
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,2048,2048,512,1,4096,262144,266240,0.5406710086390376,492425.14532112994,1.8495535806833305
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,1024,1024,512,1,2048,262144,264192,0.6537551882987221,404114.5748877514,1.5296245718558905
Nvidia A100 GPU,1,vLLM,llava-hf/llava-1.5-7b-hf,128,128,512,1,256,262144,262400,0.7770969445506731,337667.0077524534,1.2868407307639231
Nvidia A100 GPU,1,vLLM,allenai/Molmo-7B-D-0924,512,512,128,1,1024,16384,17408,0.658562334254384,26433.336822563833,1.5184591465167643
Nvidia A100 GPU,1,vLLM,microsoft/Phi-3-vision-128k-instruct,128,128,1024,1,256,1048576,1048832,0.3447390760605534,3042393.7198687997,2.9007445614443492
Nvidia A100 GPU,1,vLLM,Qwen/Qwen2-VL-7B-Instruct,2048,2048,512,1,4096,262144,266240,0.6966915717348456,382149.01801816036,1.4353553861859991
